tag,title,author,publisher,pub_date,price,rating,rating_people,url
经济,一本书讲透股权,宋俊生，王亚龙,机械工业出版社,2026-2,69.80,,10,https://book.douban.com/subject/38363290/
经济,国际经济学,[美]保罗·R·克鲁格曼等,中国人民大学出版社,2006-9,32.00元,8.6,399,https://book.douban.com/subject/1928447/
经济,萧条经济学的回归和2008年经济危机,保罗•克鲁格曼,中信出版社,2009-3,30.00元,8.6,640,https://book.douban.com/subject/3507422/
经济,西欧封建经济形态研究,马克垚,人民出版社,2001-12-1,22.0,8.8,50,https://book.douban.com/subject/1309525/
经济,新能源时代,(波) 卢卡斯·贝德纳尔斯基,中央编译出版社,2024-12,88.00元,,10,https://book.douban.com/subject/37191863/
经济,七次崩溃,[英] 哈罗德·詹姆斯,中译出版社,2024-9,129.00元,5.7,67,https://book.douban.com/subject/36862510/
经济,制造者与索取者,拉娜·弗洛哈尔,新华出版社,2017-5,59.80元,7.8,74,https://book.douban.com/subject/27057396/
经济,走向繁荣的战略选择,厉以宁、孟晓苏、李源潮、李克强,经济日报出版社,2015-10-1,78.00元,8.9,15,https://book.douban.com/subject/26709819/
经济,论中国信息技术产业发展,江泽民,上海交通大学出版社,2009,36.00元,9.7,332,https://book.douban.com/subject/3697802/
经济,重剑无锋,小小辛巴,沈阳出版社,2012-5,88.00元,8.4,334,https://book.douban.com/subject/10862869/
经济,投资的护城河,[美]希瑟·布里林特（Heather Brilliant）、[美]伊丽莎白·柯林斯（Elizabeth Collins）,人民邮电出版社,2016-10-1,59.00元,8.1,433,https://book.douban.com/subject/26898052/
经济,对冲基金奇才,杰克·施瓦格,机械工业出版社,2013-5,69.00元,9.1,418,https://book.douban.com/subject/24153567/
经济,行为金融学通识,迈尔·斯塔特曼,北京大学出版社,2020-10,69.00,7.5,39,https://book.douban.com/subject/35246312/
经济,中国官僚政治研究,王亚南,商务印书馆,2017-5,64.00,7.9,231,https://book.douban.com/subject/27106033/
经济,人民币不高兴,严行方,上海财经大学出版社,2011-3,29.00元,,10,https://book.douban.com/subject/6085207/
经济,全球南方：中国视角,李安山,江苏人民出版社,2026-3,128.00,,10,https://book.douban.com/subject/38360595/
经济,中国经济发展新阶段的机遇,白重恩、蔡昉、樊纲、江小涓、隆国强、杨伟民、易纲,中信出版集团,2020-2,88.00元,8.6,123,https://book.douban.com/subject/34978086/
经济,博弈论与经济行为,[美] 冯·诺伊曼、[美] 摩根斯坦,北京大学出版社,2018-3,48.00元,7.9,44,https://book.douban.com/subject/30153528/
经济,科技股的价值投资法,Adam Seessel,商周出版,2023-2-9,NTD 490.00,,10,https://book.douban.com/subject/36328740/
经济,Principles,Ray Dalio,Bridgewater,2017-9,USD18.00,8.4,1921,https://book.douban.com/subject/20036150/
经济,从0开始打造财务自由的致富系统,Ramit Sethi,Ramit Sethi,采實文化,2021-2-4,,18,https://book.douban.com/subject/35502184/
经济,中国光伏突围战,余盛,中国宇航出版社,2025-10-31,88.00元,7.1,87,https://book.douban.com/subject/37530298/
经济,龙虾营销学①,[加]比尔·毕晓普(Bill Bishop),中国科学技术出版社,2022-11,49.00元,7.3,24,https://book.douban.com/subject/36158453/
经济,The Lords of Easy Money,Christopher Leonard,Simon & Schuster,2022-1-11,USD 30.00,,16,https://book.douban.com/subject/35716805/
经济,经济解释卷二：收入与成本（神州增订版）,张五常,中信出版社,2011-2,28.00元,9.1,405,https://book.douban.com/subject/6001368/
经济,小狗钱钱2,[德] 博多·舍费尔,中信出版集团,2021-12,39.80元,7.2,4419,https://book.douban.com/subject/35578318/
经济,无产阶级革命和叛徒考茨基,列宁,人民出版社,1950初版,0.25,8.3,102,https://book.douban.com/subject/4161963/
经济,经济学通识,薛兆丰,同心出版社,2009-5,25.00元,8.1,1102,https://book.douban.com/subject/3869949/
经济,旷野人生：吉姆·罗杰斯的全球投资探险2,吉姆·罗杰斯,中信出版集团,2025-2,69.00,8.5,67,https://book.douban.com/subject/37332421/
经济,平行与竞争,翟东升,东方出版社,2021-7-1,65,8.2,284,https://book.douban.com/subject/35560750/
经济,荷兰财政金融史,马基林.哈特,上海财经大学出版社,2022,58.50元,,10,https://book.douban.com/subject/35786881/
经济,通向财务自由之路,（美）范 K.撒普（Van K. Tharp）,机械工业出版社,2010-12,48.00元,8.3,882,https://book.douban.com/subject/5917261/
经济,通向财务自由之路：心理实战篇（珍藏版）    [美]范·K.撒普,[美]范·K.撒普,,[美]范·K.撒普,机械工业出版社,,10,https://book.douban.com/subject/37370144/
经济,格局：世界向何处去,牛弹琴,中国民主法制出版社,2026-3,68.00,,13,https://book.douban.com/subject/38380717/
经济,稀缺,[美]塞德希尔·穆来纳森、[美]埃尔德·沙菲尔,浙江教育出版社,2022-9,99.90,7.7,1667,https://book.douban.com/subject/36110828/
经济,新教伦理与资本主义精神,[德] 马克斯·韦伯,上海人民出版社,2018-3,65.00元,9.2,4215,https://book.douban.com/subject/27083202/
经济,制度、契约与组织,科斯 诺思,经济科学出版社,2003-1,39.60元,8.5,138,https://book.douban.com/subject/1313980/
经济,信任利维坦,[英]马丁.唐顿,上海财经大学出版社,2018-12,89,9.4,42,https://book.douban.com/subject/33446809/
经济,Game Theory for Applied Economics,Robert Gibbons,Princeton University Press,1992-7-13,USD 49.50,9.1,193,https://book.douban.com/subject/1908414/
经济,经济增长的决定因素,罗伯特・J・巴罗,中国人民大学出版社,2004-9,20.00元,8.5,67,https://book.douban.com/subject/1186552/
经济,内部流动性与外部流动性,[芬] 本特·霍姆斯特罗姆、[法] 让·梯若尔,格致出版社,2017-4,48.00,8.7,17,https://book.douban.com/subject/5419157/
经济,激励与政治经济学,让-雅克•拉丰,中国人民大学出版社,2013-9-1,49,,10,https://book.douban.com/subject/25760363/
经济,启蒙经济,[美] 乔尔·莫克尔,中信出版集团,2020-7-1,168.00元,8.6,61,https://book.douban.com/subject/35083078/
经济,创新,[美] 威廉·鲍莫尔,中信出版社,2016-7-31,58.00元,8.2,40,https://book.douban.com/subject/26879789/
经济,破茧,施展,湖南文艺出版社,2020-12,58,7.7,1651,https://book.douban.com/subject/35221197/
经济,道德情操与物质利益,赫尔伯特·金蒂斯 塞缪尔·鲍尔斯 等,中国人民大学出版社,2015-4-1,CNY 78.00,9.2,18,https://book.douban.com/subject/26390741/
经济,美国社会经济五个基本问题,詹姆斯·M.斯通,中信出版社,2017-4,52,7.5,34,https://book.douban.com/subject/27009625/
经济,邓小平传,[英]理查德.伊文思,田山,国际文化出版公司,2019-8-1,8.1,390,https://book.douban.com/subject/36417456/
经济,早期经济思想,[美] A. E. 门罗 编,商务印书馆,2011-4-1,30.00元,8.7,33,https://book.douban.com/subject/4887602/
经济,经济增长的道德意义,弗里德曼,中国人民大学出版社,2013-4,69.00元,,10,https://book.douban.com/subject/24523174/
经济,公共选择理论,[英国] 丹尼斯·C.缪勒,中国社会科学出版社,2010-8,63.00元,8.1,25,https://book.douban.com/subject/6383619/
经济,政治算术,罗伯特·威廉·福格尔 (Robert William Fogel)、罗伯特·福格尔,机械工业出版社,2015-2-1,50,8.3,39,https://book.douban.com/subject/26334772/
经济,就业选配、工资差距与失业,[美]戴尔·莫滕森（Dale T. Mortensen ）、[塞浦路斯]克里斯托弗·皮萨里德斯（Christopher A. Pissarides）,机械工业出版社,2016-8,65.00,,10,https://book.douban.com/subject/26848731/
经济,宏观经济思想七学派,埃德蒙德·菲尔普斯 (Edmund S.Phelps),机械工业出版社,2015-7-1,CNY 45.00,8.0,50,https://book.douban.com/subject/26526051/
经济,特殊利益政治学,吉恩·M.格罗斯曼 (Gene M.Grossman)、埃尔赫南·赫尔普曼 (Elhanan Helpman),上海财经大学出版社,2009-4-1,38.00元,8.4,16,https://book.douban.com/subject/3768466/
经济,守规的代理人,[英] 蒂莫西·贝斯利,上海人民出版社,2017-8,58.00元,,10,https://book.douban.com/subject/27115812/
经济,英国百年财政挤压政治,克里斯多夫·胡德,上海财经大学出版社,2019-5-1,56,,10,https://book.douban.com/subject/34743008/
经济,共同利益经济学,[法] 让·梯若尔,商务印书馆,2020-1,98.00,8.3,95,https://book.douban.com/subject/34463602/
经济,经济学中的理性,Vernon L. Smith,中国人民大学出版社,2013-10-1,59.00元,9.6,54,https://book.douban.com/subject/25821799/
经济,欧洲财政国家的兴起,理查德·邦尼,上海财经大学出版社,2016-8-26,CNY 68.00,7.9,71,https://book.douban.com/subject/26872481/
经济,王室与巨贾,赖建诚,浙江大学出版社,2015-12,56.00元,8.0,63,https://book.douban.com/subject/26694302/
经济,转型时期（16-18世纪）的法国贵族,詹娜,武汉大学出版社,2018-6-1,CNY45.00,7.3,12,https://book.douban.com/subject/30398988/
经济,向上管理,梅洛迪·怀尔丁,中信出版集团,2025-8,59,7.7,23,https://book.douban.com/subject/37508924/
经济,股市之神,是川银藏、是川銀藏,时报文化出版有限公司,1991-7,64.00元,8.4,122,https://book.douban.com/subject/3421226/
经济,国家的财政危机,[美] 詹姆斯·奥康纳,上海财经大学出版社,2017-9-22,49.00元,7.8,33,https://book.douban.com/subject/27667452/
经济,君主专制政体下的财政极限,詹姆斯·B·柯林斯,上海财经大学出版社,2016-8-26,CNY 46.00,8.2,46,https://book.douban.com/subject/26872652/
经济,危机、革命与自维持型增长,W.M.奥姆罗德（W.M.Ormrod）、玛格丽特·邦尼（Margaret Bonney）、理查德·邦尼（Richard Bonney）,上海财经大学出版社,2020-11,128.00,8.2,18,https://book.douban.com/subject/35260279/
经济,战争、收入与国家构建,[美]谢尔登·D.波拉克,上海财经大学出版社,2021-7,89.00元,9.2,40,https://book.douban.com/subject/35577014/
经济,强制、资本和欧洲国家（公元990-1992年）,[美] 查尔斯·蒂利,上海人民出版社,2021-4,68.00元,7.1,57,https://book.douban.com/subject/35481510/
经济,经济系统与国家财政,[美] 理查德·邦尼,上海财经大学出版社,2018-12-1,128,7.4,27,https://book.douban.com/subject/30286810/
经济,财政理论史上的经典文献（引进版）,理查德.A.马斯格雷夫,上海财经大学出版社,2015-9,CNY 58.00,8.8,25,https://book.douban.com/subject/26604662/
经济,税收哲人,(美)哈羅德‧M.格羅夫斯,上海财经大学出版社,2018-9-1,49,7.5,17,https://book.douban.com/subject/30349576/
经济,发展中国家的税收与国家构建,黛博拉·布罗蒂加姆、奥德-黑尔格·菲耶尔斯塔德、米克·摩尔 主编,上海财经大学出版社,2016-8,42.00元,7.8,23,https://book.douban.com/subject/27101671/
经济,Python金融大数据分析 (第2版),[德] 伊夫·希尔皮斯科,人民邮电出版社,2020-4,139.00元,8.2,66,https://book.douban.com/subject/35016263/
心理学,安定此心,姜涛,中信出版集团,2026-1,58.00元,8.5,3462,https://book.douban.com/subject/37502923/
心理学,不原谅也没关系,[美] 皮特·沃克,北京科学技术出版社,2023-1-1,89.00元,8.9,15818,https://book.douban.com/subject/36132802/
心理学,被讨厌的勇气,[日] 岸见一郎、[日] 古贺史健,机械工业出版社,2015-4,39.80元,8.5,144411,https://book.douban.com/subject/26369699/
心理学,存在主义心理治疗,[美] 欧文·亚隆,商务印书馆,2015-5,79.00,9.5,9368,https://book.douban.com/subject/26304954/
心理学,中国式家庭,陈海贤,万卷出版公司,2026-5-20,59.80元,8.7,135,https://book.douban.com/subject/38438331/
心理学,友情心理学,[美] 玛丽萨·弗兰科,中国人民大学出版社,2026-3,69.00元,7.9,126,https://book.douban.com/subject/38239119/
心理学,讨好反应,英格丽德·克莱顿（Ingrid Clayton）,中信出版社,2026-5,68.00,9.1,29,https://book.douban.com/subject/38435963/
心理学,少有人走的路,[美] M·斯科特·派克,吉林文史出版社,2007-1,26.00元,8.3,103032,https://book.douban.com/subject/1775691/
心理学,活出生命的意义,[奥] 维克多·弗兰克,华夏出版社,2010-6,29.00元,8.5,28975,https://book.douban.com/subject/5330333/
心理学,允许一切情绪发生,[美]马克·布雷克特,上海社会科学院出版社,2026-4,56.8,7.3,63,https://book.douban.com/subject/38391373/
心理学,受伤的研究者,(美) 罗伯特·罗曼尼申,北京师范大学出版社,2026-3,98.00元,,17,https://book.douban.com/subject/37658441/
心理学,身体从未忘记,[美] 巴塞尔·范德考克,机械工业出版社,2016-3,55.00元,9.0,5970,https://book.douban.com/subject/26796536/
心理学,要有光,梁鸿,中信出版集团,2025-9,69.00元,9.0,8795,https://book.douban.com/subject/37407380/
心理学,心的表达,李沁云,上海文艺出版社,2025-1,59,8.6,958,https://book.douban.com/subject/37134264/
心理学,当下的力量,[德] 埃克哈特·托利,中信出版社,2016-6,35.00元,8.5,11772,https://book.douban.com/subject/26815948/
心理学,自伤自恋的精神分析,[日本] 斋藤环,广西师范大学出版社,2024-11,48.00元,7.8,4271,https://book.douban.com/subject/36998978/
心理学,早安，怪物,[加] 凯瑟琳·吉尔迪纳,花山文艺出版社,2024-3-19,59.80元,9.0,14339,https://book.douban.com/subject/36700758/
心理学,有毒的人,[加]利安娜·坦恩·布林克,中信出版社,2026-4-10,58.80,7.3,64,https://book.douban.com/subject/38226723/
心理学,灵魂建筑师,[德] 史蒂夫·安扬,新星出版社,2026-5,98.00,9.3,13,https://book.douban.com/subject/38384062/
心理学,你经历了什么？,[美] 布鲁斯·D.佩里、[美] 奥普拉·温弗瑞,中信出版社,2022-1-8,68.00元,8.6,2852,https://book.douban.com/subject/35706967/
心理学,行為,羅伯．薩波斯基,八旗文化,2019-4-3,TWD 1200,9.3,571,https://book.douban.com/subject/33384512/
心理学,心流,[美] 米哈里·契克森米哈赖,中信出版社,2017-11,49.00元,8.1,21962,https://book.douban.com/subject/27186106/
心理学,认知觉醒,周岭,人民邮电出版社,2020-10,59.8,8.0,36377,https://book.douban.com/subject/35193035/
心理学,爱的艺术,[美] 艾·弗洛姆,上海译文出版社,2008-4,15.00元,8.8,56791,https://book.douban.com/subject/3026879/
心理学,津巴多普通心理学 (第8版),[美] 菲利普·津巴多、[美] 罗伯特·约翰逊、[美] 薇薇安·麦卡恩,人民邮电出版社,2022-7,198.00元,9.2,2167,https://book.douban.com/subject/35897952/
心理学,漫长的分手,[美] 黛安娜·沃恩,广西师范大学出版社,2026-5,78.00元,7.8,43,https://book.douban.com/subject/37856811/
心理学,亲密关系 （第8版）,【美】罗兰·米勒,人民邮电出版社,2024-1,148.00元,9.0,2221,https://book.douban.com/subject/36787449/
心理学,死亡否认,[美] 欧内斯特·贝克尔,广西师范大学出版社,2026-3,56.00元,8.7,97,https://book.douban.com/subject/37940374/
心理学,热锅上的家庭,[美] 奥古斯都·纳皮尔、卡尔·惠特克,北京联合出版公司,2020-5,68.00元,8.7,4310,https://book.douban.com/subject/26257557/
心理学,红书,[瑞士] 荣格（C. G. Jung）原著、[英] 索努·沙姆达萨尼（Sonu Shamdasani）编译,机械工业出版社,2016-12,199.00元,9.0,3362,https://book.douban.com/subject/26907984/
心理学,深度关系,武志红,九州出版社,2023-10,68,8.2,4155,https://book.douban.com/subject/36593611/
心理学,非暴力沟通,[美] 马歇尔·卢森堡,华夏出版社,2009-1,29.00元,8.4,74440,https://book.douban.com/subject/3533221/
心理学,共同知识,[美] 史蒂芬·平克,浙江教育出版社,2026-1-13,129.90元,7.6,89,https://book.douban.com/subject/38175344/
